DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,0 to 9,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,10 to 17,65
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,18 to 24,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,25 to 34,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB078,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,14 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,35 to 44,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,45 to 49,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,50 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,55 to 59,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,60 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,65 to 69,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,70 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,14 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,18 to 24,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,35 to 44,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,45 to 49,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,50 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,55 to 59,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,60 to 64,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,65 to 69,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,70 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB079,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,14 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,45 to 49,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,50 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,55 to 59,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,60 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,65 to 69,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,70 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,14 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,45 to 49,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,50 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,55 to 59,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,60 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,65 to 69,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,70 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB080,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB081,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,25 to 34,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,35 to 44,35
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,45 to 54,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,55 to 64,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,65 to 74,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,F,75 and over,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,18 to 24,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,25 to 34,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,35 to 44,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,45 to 54,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,55 to 64,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,65 to 74,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB082,M,75 and over,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB083,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,18 to 24,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,25 to 34,66
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,35 to 44,90
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,45 to 54,106
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,55 to 64,112
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,65 to 74,112
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,F,75 and over,185
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,25 to 34,44
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,35 to 44,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,45 to 54,82
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,55 to 64,53
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,65 to 74,55
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB084,M,75 and over,77
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB085,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,18 to 24,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,25 to 34,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,35 to 44,114
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,45 to 54,158
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,55 to 64,167
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,65 to 74,108
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,F,75 and over,128
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,25 to 34,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,35 to 44,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,45 to 54,126
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,55 to 64,105
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,65 to 74,81
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB086,M,75 and over,81
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,35 to 44,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB087,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,10 to 17,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,18 to 24,87
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,25 to 34,164
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,35 to 44,181
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,45 to 54,281
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,55 to 64,216
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000194,02E,NHS Warrington CCG,LDOB088,F,65 to 74,224
