DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,F,18 to 24,304
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,F,25 to 34,589
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,F,35 to 44,725
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,F,45 to 54,980
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,F,55 to 64,810
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,F,65 to 74,772
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,F,75 and over,734
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,0 to 9,209
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,10 to 17,290
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,18 to 24,335
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,25 to 34,521
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,35 to 44,655
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,45 to 54,859
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,55 to 64,810
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,65 to 74,712
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB056,M,75 and over,658
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,18 to 24,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,25 to 34,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,35 to 44,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,45 to 54,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,55 to 64,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,18 to 24,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,25 to 34,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,35 to 44,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,45 to 54,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,65 to 74,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB057,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,18 to 24,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,25 to 34,47
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,35 to 44,61
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,45 to 54,80
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,55 to 64,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,65 to 74,56
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,F,75 and over,35
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,18 to 24,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,25 to 34,41
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,35 to 44,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,45 to 54,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,55 to 64,67
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,65 to 74,47
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB058,M,75 and over,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,18 to 24,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,35 to 44,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,55 to 64,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB059,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,18 to 24,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,25 to 34,29
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,35 to 44,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,45 to 54,51
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,55 to 64,35
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,65 to 74,42
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,F,75 and over,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,10 to 17,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,25 to 34,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,35 to 44,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,45 to 54,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,55 to 64,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,65 to 74,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB060,M,75 and over,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,45 to 54,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,65 to 74,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB061,M,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,25 to 34,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,35 to 44,47
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,45 to 54,166
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,55 to 64,331
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,65 to 74,863
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,F,75 and over,3733
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,18 to 24,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,25 to 34,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,35 to 44,106
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,45 to 54,415
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,55 to 64,1014
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,65 to 74,2015
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB062,M,75 and over,4098
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,25 to 34,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,35 to 44,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,45 to 54,64
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,55 to 64,67
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,65 to 74,53
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,F,75 and over,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,25 to 34,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,35 to 44,35
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,45 to 54,81
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,55 to 64,89
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,65 to 74,71
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB063,M,75 and over,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,10 to 17,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,18 to 24,100
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,25 to 34,812
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,35 to 44,3498
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,45 to 54,11559
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,55 to 64,19773
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,65 to 74,32017
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,F,75 and over,44813
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,10 to 17,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,18 to 24,125
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,25 to 34,798
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,35 to 44,4306
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,45 to 54,15432
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,55 to 64,24902
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,65 to 74,33260
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB064,M,75 and over,30954
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB065,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB065,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB065,F,18 to 24,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB065,F,25 to 34,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB065,F,35 to 44,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB065,F,45 to 54,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2017-18,E38000237,91Q,NHS Kent and Medway ICB - 91Q,LDOB065,F,55 to 64,62
