DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB091,M,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB091,M,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB091,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB091,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,10 to 17,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,0 to 9,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,10 to 17,42
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,18 to 24,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000127,99C,NHS North Tyneside CCG,LDOB092,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDO1_REG,ALL,ALL,2109941
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDO2_REG,ALL,ALL,1923543
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,ALL,ALL,1977329
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,0 to 9,133949
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,10 to 13,49741
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,14 to 17,43129
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,18 to 24,90533
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,25 to 34,218720
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,35 to 44,162945
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,45 to 49,58219
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,50 to 54,53050
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,55 to 59,43636
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,60 to 64,33520
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,65 to 69,25963
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,70 to 74,21042
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,F,75 and over,43762
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,0 to 9,139851
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,10 to 13,51300
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,14 to 17,44945
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,18 to 24,81693
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,25 to 34,209777
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,35 to 44,187863
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,45 to 49,68030
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,50 to 54,59137
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,55 to 59,47534
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,60 to 64,34885
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,65 to 69,24157
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,70 to 74,18490
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB001,M,75 and over,31458
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,ALL,ALL,7444
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,0 to 9,197
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,10 to 13,138
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,14 to 17,179
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,18 to 24,375
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,25 to 34,602
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,35 to 44,441
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,45 to 49,243
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,50 to 54,205
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,55 to 59,216
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,60 to 64,152
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,65 to 69,105
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,70 to 74,94
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,F,75 and over,74
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,0 to 9,258
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,10 to 13,237
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,14 to 17,345
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,18 to 24,748
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,25 to 34,964
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,35 to 44,638
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,45 to 49,233
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,50 to 54,269
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,55 to 59,254
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,60 to 64,174
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,65 to 69,126
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,70 to 74,90
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB002,M,75 and over,87
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,ALL,ALL,7802
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,0 to 9,229
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,10 to 13,154
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,14 to 17,195
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,18 to 24,416
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,25 to 34,639
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,35 to 44,453
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,45 to 49,246
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,50 to 54,212
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,55 to 59,220
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,60 to 64,154
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,65 to 69,103
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,70 to 74,86
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,F,75 and over,63
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,0 to 9,315
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,10 to 13,266
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,14 to 17,384
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,18 to 24,796
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,25 to 34,974
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,35 to 44,651
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,45 to 49,244
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,50 to 54,282
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,55 to 59,249
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,60 to 64,173
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,65 to 69,129
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,70 to 74,86
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003A,M,75 and over,83
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,ALL,ALL,1969472
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,0 to 9,133720
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,10 to 13,49585
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,14 to 17,42932
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,18 to 24,90111
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,25 to 34,218079
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,35 to 44,162489
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,45 to 49,57973
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,50 to 54,52838
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,55 to 59,43414
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,60 to 64,33366
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,65 to 69,25860
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,70 to 74,20955
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,F,75 and over,43698
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,0 to 9,139534
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,10 to 13,51028
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,14 to 17,44553
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,18 to 24,80892
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,25 to 34,208797
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,35 to 44,187209
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,45 to 49,67784
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,50 to 54,58854
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,55 to 59,47284
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,60 to 64,34711
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,65 to 69,24027
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,70 to 74,18404
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB003B,M,75 and over,31375
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,ALL,ALL,67
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,10 to 13,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,14 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,45 to 49,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,50 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,55 to 59,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,60 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,65 to 69,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,70 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,F,75 and over,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,10 to 13,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,14 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,45 to 49,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,50 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,55 to 59,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,60 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,65 to 69,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,70 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB004,M,75 and over,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,0 to 9,46
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,10 to 17,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,18 to 24,53
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,25 to 34,89
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,35 to 44,71
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,45 to 54,105
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,55 to 64,85
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,65 to 74,52
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,F,75 and over,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,0 to 9,62
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,10 to 17,69
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,18 to 24,83
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,25 to 34,111
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,35 to 44,114
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,45 to 54,115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,55 to 64,98
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,65 to 74,53
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB006,M,75 and over,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB009,F,0 to 9,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB009,F,10 to 17,23
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB009,F,18 to 24,29
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000255,A3A8R,NHS North East London CCG,LDOB009,F,25 to 34,22
