DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB009,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,0 to 9,172
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,10 to 17,100
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,18 to 24,55
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,25 to 34,35
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,35 to 44,24
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,45 to 54,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,55 to 64,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,65 to 74,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,F,75 and over,95
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,0 to 9,262
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,10 to 17,120
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,18 to 24,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,45 to 54,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,55 to 64,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,65 to 74,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB010,M,75 and over,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,25 to 34,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,35 to 44,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,45 to 54,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,10 to 17,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,18 to 24,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,25 to 34,26
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,35 to 44,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB011,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,0 to 9,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,10 to 17,284
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,18 to 24,403
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,25 to 34,465
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,35 to 44,386
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,45 to 54,504
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,55 to 64,582
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,65 to 74,682
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,F,75 and over,826
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,0 to 9,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,10 to 17,134
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,18 to 24,129
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,25 to 34,137
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,35 to 44,156
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,45 to 54,258
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,55 to 64,341
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,65 to 74,528
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB012,M,75 and over,619
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,18 to 24,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,25 to 34,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,10 to 17,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,18 to 24,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,35 to 44,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,45 to 54,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,55 to 64,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,65 to 74,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB013,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,10 to 17,64
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,18 to 24,194
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,25 to 34,344
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,35 to 44,353
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,45 to 54,485
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,55 to 64,710
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,65 to 74,882
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,F,75 and over,915
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,10 to 17,24
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,18 to 24,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,25 to 34,173
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,35 to 44,236
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,45 to 54,549
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,55 to 64,901
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,65 to 74,1237
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB014,M,75 and over,1036
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,18 to 24,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,25 to 34,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,35 to 44,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,45 to 54,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,55 to 64,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,65 to 74,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,18 to 24,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,25 to 34,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,45 to 54,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB015,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,10 to 17,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,18 to 24,174
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,25 to 34,384
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,35 to 44,442
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,45 to 54,702
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,55 to 64,930
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,65 to 74,1012
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,F,75 and over,738
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,10 to 17,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,18 to 24,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,25 to 34,149
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,35 to 44,276
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,45 to 54,678
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,55 to 64,1092
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,65 to 74,1073
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB016,M,75 and over,579
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB017,F,25 to 34,44
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB017,F,35 to 44,42
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB017,F,45 to 54,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB017,F,55 to 64,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB018,F,25 to 34,3686
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB018,F,35 to 44,3747
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB018,F,45 to 54,4418
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB018,F,55 to 64,4715
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB019,F,25 to 34,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB019,F,35 to 44,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB019,F,45 to 54,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB019,F,55 to 64,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB020,F,25 to 34,2814
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB020,F,35 to 44,3003
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB020,F,45 to 54,3592
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB020,F,55 to 64,3640
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB021,F,50 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB021,F,55 to 59,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB021,F,60 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB021,F,65 to 69,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000130,00L,NHS North East and North Cumbria ICB - 00L,LDOB022,F,50 to 54,1437
