DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB037,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,55 to 64,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,65 to 74,66
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,F,75 and over,168
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,45 to 54,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,55 to 64,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,65 to 74,54
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB038,M,75 and over,137
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB039,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,45 to 54,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,55 to 64,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,65 to 74,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,F,75 and over,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,25 to 34,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,45 to 54,21
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,55 to 64,41
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,65 to 74,60
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB040,M,75 and over,65
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB041,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,55 to 64,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,65 to 74,39
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,F,75 and over,115
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,35 to 44,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,45 to 54,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,55 to 64,89
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,65 to 74,134
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB042,M,75 and over,150
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB043,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,65 to 74,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,F,75 and over,83
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,65 to 74,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB044,M,75 and over,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,65 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2019-20,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",LDOB045,M,18 to 24,1
