DATASET,YEAR,CCG_ONS_CODE,CCG_ODS_CODE,CCG_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,18 to 24,19
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,25 to 34,142
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,35 to 44,751
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,45 to 54,2407
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,55 to 64,3611
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,65 to 74,4090
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB064,M,75 and over,3199
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,25 to 34,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,55 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,35 to 44,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB065,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,18 to 24,43
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,25 to 34,137
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,35 to 44,215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,45 to 54,219
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,55 to 64,194
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,65 to 74,113
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,F,75 and over,101
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,18 to 24,41
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,25 to 34,223
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,35 to 44,263
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,45 to 54,268
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,55 to 64,169
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,65 to 74,79
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB066,M,75 and over,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,55 to 64,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,10 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,25 to 34,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,45 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB067,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,0 to 9,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,25 to 34,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,35 to 44,44
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,45 to 54,154
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,55 to 64,308
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,65 to 74,423
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,F,75 and over,950
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,0 to 9,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,10 to 17,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,25 to 34,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,35 to 44,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,45 to 54,172
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,55 to 64,357
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,65 to 74,644
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB068,M,75 and over,798
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,35 to 44,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,45 to 54,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,55 to 64,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,F,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,18 to 24,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,35 to 44,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,45 to 54,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,55 to 64,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB069,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,0 to 9,33
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,10 to 17,44
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,18 to 24,90
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,25 to 34,322
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,35 to 44,551
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,45 to 54,895
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,55 to 64,1127
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,65 to 74,1266
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,F,75 and over,1315
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,0 to 9,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,10 to 17,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,25 to 34,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,35 to 44,98
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,45 to 54,209
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,55 to 64,242
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,65 to 74,291
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB070,M,75 and over,319
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,0 to 9,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,10 to 17,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,18 to 24,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,45 to 54,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,55 to 64,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,0 to 9,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,10 to 17,40
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,18 to 24,31
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,25 to 34,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,35 to 44,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,45 to 54,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB077,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,0 to 9,82
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,10 to 17,85
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,18 to 24,30
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,35 to 44,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,45 to 54,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,0 to 9,374
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,10 to 17,373
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,18 to 24,166
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,25 to 34,61
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,35 to 44,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,45 to 54,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB078,M,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,14 to 17,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,18 to 24,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,25 to 34,47
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,35 to 44,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,45 to 49,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,50 to 54,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,55 to 59,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,60 to 64,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,65 to 69,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,70 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,F,75 and over,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,14 to 17,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,18 to 24,44
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,25 to 34,73
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,35 to 44,57
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,45 to 49,37
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,50 to 54,48
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,55 to 59,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,60 to 64,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,65 to 69,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,70 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB079,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,14 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,25 to 34,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,35 to 44,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,45 to 49,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,50 to 54,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,55 to 59,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,60 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,65 to 69,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,70 to 74,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2016-17,E38000135,00Y,NHS Oldham CCG,LDOB080,F,75 and over,2
