DATASET,YEAR,GEOGRAPHY_CODE,SUB_ICB_LOC_CODE,SUB_ICB_LOC_NAME,INDICATOR,SEX,AGE_BAND,VALUE
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,F,70 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,F,75 and over,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,10 to 13,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,14 to 17,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,18 to 24,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,25 to 34,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,35 to 44,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,45 to 49,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,50 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,55 to 59,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,60 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,65 to 69,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,70 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB004,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,10 to 17,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,18 to 24,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,25 to 34,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,35 to 44,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,45 to 54,28
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,65 to 74,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,F,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,10 to 17,22
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,18 to 24,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,35 to 44,24
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,45 to 54,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,55 to 64,17
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB006,M,75 and over,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,18 to 24,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,35 to 44,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,45 to 54,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,55 to 64,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,65 to 74,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,0 to 9,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,10 to 17,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,18 to 24,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,25 to 34,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,35 to 44,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,45 to 54,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,55 to 64,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,65 to 74,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB009,M,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,0 to 9,254
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,10 to 17,207
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,18 to 24,172
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,25 to 34,102
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,35 to 44,45
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,45 to 54,50
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,55 to 64,46
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,65 to 74,65
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,F,75 and over,152
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,0 to 9,314
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,10 to 17,246
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,18 to 24,36
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,25 to 34,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,35 to 44,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,45 to 54,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,55 to 64,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,65 to 74,27
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB010,M,75 and over,38
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,0 to 9,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,10 to 17,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,18 to 24,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,25 to 34,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,35 to 44,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,45 to 54,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,65 to 74,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,F,75 and over,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,0 to 9,1
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,10 to 17,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,18 to 24,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,25 to 34,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,35 to 44,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,45 to 54,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,55 to 64,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,65 to 74,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB011,M,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,0 to 9,51
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,10 to 17,602
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,18 to 24,1320
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,25 to 34,1929
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,35 to 44,1215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,45 to 54,997
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,55 to 64,949
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,65 to 74,1107
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,F,75 and over,1215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,0 to 9,62
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,10 to 17,255
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,18 to 24,334
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,25 to 34,478
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,35 to 44,416
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,45 to 54,481
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,55 to 64,601
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,65 to 74,844
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB012,M,75 and over,896
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,18 to 24,7
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,25 to 34,10
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,35 to 44,12
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,45 to 54,20
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,55 to 64,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,F,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,10 to 17,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,18 to 24,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,25 to 34,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,35 to 44,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,45 to 54,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,55 to 64,18
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,65 to 74,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB013,M,75 and over,4
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,0 to 9,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,10 to 17,179
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,18 to 24,586
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,25 to 34,1215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,35 to 44,1008
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,45 to 54,1135
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,55 to 64,1068
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,65 to 74,1496
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,F,75 and over,1220
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,10 to 17,62
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,18 to 24,153
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,25 to 34,523
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,35 to 44,685
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,45 to 54,1284
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,55 to 64,1536
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,65 to 74,1887
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB014,M,75 and over,1399
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,18 to 24,9
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,25 to 34,13
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,35 to 44,25
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,45 to 54,32
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,55 to 64,11
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,F,75 and over,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,0 to 9,0
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,10 to 17,2
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,18 to 24,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,25 to 34,15
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,35 to 44,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,45 to 54,14
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,55 to 64,16
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,65 to 74,5
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB015,M,75 and over,3
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,0 to 9,6
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,10 to 17,83
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,18 to 24,481
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,25 to 34,1170
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,35 to 44,1215
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,45 to 54,1736
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,55 to 64,1598
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,65 to 74,1541
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,F,75 and over,1025
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,M,0 to 9,8
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,M,10 to 17,34
HEALTH AND CARE OF PEOPLE WITH LEARNING DISABILITIES,2018-19,E38000262,78H,NHS Northamptonshire ICB - 78H,LDOB016,M,18 to 24,115
